stage_index,head,gap_index,gap,survivor
56,269,63,2,661
56,269,64,12,673
56,269,65,4,677
56,269,66,6,683
56,269,67,8,691
56,269,68,10,701
56,269,69,8,709
56,269,70,10,719
56,269,71,8,727
56,269,72,6,733
56,269,73,6,739
56,269,74,4,743
56,269,75,8,751
56,269,76,6,757
56,269,77,4,761
56,269,78,8,769
56,269,79,4,773
56,269,80,14,787
56,269,81,10,797
56,269,82,12,809
56,269,83,2,811
56,269,84,10,821
56,269,85,2,823
56,269,86,4,827
56,269,87,2,829
56,269,88,10,839
56,269,89,14,853
56,269,90,4,857
56,269,91,2,859
56,269,92,4,863
56,269,93,14,877
56,269,94,4,881
56,269,95,2,883
56,269,96,4,887
56,269,97,20,907
56,269,98,4,911
56,269,99,8,919
57,271,0,6,277
57,271,1,4,281
57,271,2,2,283
57,271,3,10,293
57,271,4,14,307
57,271,5,4,311
57,271,6,2,313
57,271,7,4,317
57,271,8,14,331
57,271,9,6,337
57,271,10,10,347
57,271,11,2,349
57,271,12,4,353
57,271,13,6,359
57,271,14,8,367
57,271,15,6,373
57,271,16,6,379
57,271,17,4,383
57,271,18,6,389
57,271,19,8,397
57,271,20,4,401
57,271,21,8,409
57,271,22,10,419
57,271,23,2,421
57,271,24,10,431
57,271,25,2,433
57,271,26,6,439
57,271,27,4,443
57,271,28,6,449
57,271,29,8,457
57,271,30,4,461
57,271,31,2,463
57,271,32,4,467
57,271,33,12,479
57,271,34,8,487
57,271,35,4,491
57,271,36,8,499
57,271,37,4,503
57,271,38,6,509
57,271,39,12,521
57,271,40,2,523
57,271,41,18,541
57,271,42,6,547
57,271,43,10,557
57,271,44,6,563
57,271,45,6,569
57,271,46,2,571
57,271,47,6,577
57,271,48,10,587
57,271,49,6,593
57,271,50,6,599
57,271,51,2,601
57,271,52,6,607
57,271,53,6,613
57,271,54,4,617
57,271,55,2,619
57,271,56,12,631
57,271,57,10,641
57,271,58,2,643
57,271,59,4,647
57,271,60,6,653
57,271,61,6,659
57,271,62,2,661
57,271,63,12,673
57,271,64,4,677
57,271,65,6,683
57,271,66,8,691
57,271,67,10,701
57,271,68,8,709
57,271,69,10,719
57,271,70,8,727
57,271,71,6,733
57,271,72,6,739
57,271,73,4,743
57,271,74,8,751
57,271,75,6,757
57,271,76,4,761
57,271,77,8,769
57,271,78,4,773
57,271,79,14,787
57,271,80,10,797
57,271,81,12,809
57,271,82,2,811
57,271,83,10,821
57,271,84,2,823
57,271,85,4,827
57,271,86,2,829
57,271,87,10,839
57,271,88,14,853
57,271,89,4,857
57,271,90,2,859
57,271,91,4,863
57,271,92,14,877
57,271,93,4,881
57,271,94,2,883
57,271,95,4,887
57,271,96,20,907
57,271,97,4,911
57,271,98,8,919
57,271,99,10,929
58,277,0,4,281
58,277,1,2,283
58,277,2,10,293
58,277,3,14,307
58,277,4,4,311
58,277,5,2,313
58,277,6,4,317
58,277,7,14,331
58,277,8,6,337
58,277,9,10,347
58,277,10,2,349
58,277,11,4,353
58,277,12,6,359
58,277,13,8,367
58,277,14,6,373
58,277,15,6,379
58,277,16,4,383
58,277,17,6,389
58,277,18,8,397
58,277,19,4,401
58,277,20,8,409
58,277,21,10,419
58,277,22,2,421
58,277,23,10,431
58,277,24,2,433
58,277,25,6,439
58,277,26,4,443
58,277,27,6,449
58,277,28,8,457
58,277,29,4,461
58,277,30,2,463
58,277,31,4,467
58,277,32,12,479
58,277,33,8,487
58,277,34,4,491
58,277,35,8,499
58,277,36,4,503
58,277,37,6,509
58,277,38,12,521
58,277,39,2,523
58,277,40,18,541
58,277,41,6,547
58,277,42,10,557
58,277,43,6,563
58,277,44,6,569
58,277,45,2,571
58,277,46,6,577
58,277,47,10,587
58,277,48,6,593
58,277,49,6,599
58,277,50,2,601
58,277,51,6,607
58,277,52,6,613
58,277,53,4,617
58,277,54,2,619
58,277,55,12,631
58,277,56,10,641
58,277,57,2,643
58,277,58,4,647
58,277,59,6,653
58,277,60,6,659
58,277,61,2,661
58,277,62,12,673
58,277,63,4,677
58,277,64,6,683
58,277,65,8,691
58,277,66,10,701
58,277,67,8,709
58,277,68,10,719
58,277,69,8,727
58,277,70,6,733
58,277,71,6,739
58,277,72,4,743
58,277,73,8,751
58,277,74,6,757
58,277,75,4,761
58,277,76,8,769
58,277,77,4,773
58,277,78,14,787
58,277,79,10,797
58,277,80,12,809
58,277,81,2,811
58,277,82,10,821
58,277,83,2,823
58,277,84,4,827
58,277,85,2,829
58,277,86,10,839
58,277,87,14,853
58,277,88,4,857
58,277,89,2,859
58,277,90,4,863
58,277,91,14,877
58,277,92,4,881
58,277,93,2,883
58,277,94,4,887
58,277,95,20,907
58,277,96,4,911
58,277,97,8,919
58,277,98,10,929
58,277,99,8,937
59,281,0,2,283
59,281,1,10,293
59,281,2,14,307
59,281,3,4,311
59,281,4,2,313
59,281,5,4,317
59,281,6,14,331
59,281,7,6,337
59,281,8,10,347
59,281,9,2,349
59,281,10,4,353
59,281,11,6,359
59,281,12,8,367
59,281,13,6,373
59,281,14,6,379
59,281,15,4,383
59,281,16,6,389
59,281,17,8,397
59,281,18,4,401
59,281,19,8,409
59,281,20,10,419
59,281,21,2,421
59,281,22,10,431
59,281,23,2,433
59,281,24,6,439
59,281,25,4,443
59,281,26,6,449
59,281,27,8,457
59,281,28,4,461
59,281,29,2,463
59,281,30,4,467
59,281,31,12,479
59,281,32,8,487
59,281,33,4,491
59,281,34,8,499
59,281,35,4,503
59,281,36,6,509
59,281,37,12,521
59,281,38,2,523
59,281,39,18,541
59,281,40,6,547
59,281,41,10,557
59,281,42,6,563
59,281,43,6,569
59,281,44,2,571
59,281,45,6,577
59,281,46,10,587
59,281,47,6,593
59,281,48,6,599
59,281,49,2,601
59,281,50,6,607
59,281,51,6,613
59,281,52,4,617
59,281,53,2,619
59,281,54,12,631
59,281,55,10,641
59,281,56,2,643
59,281,57,4,647
59,281,58,6,653
59,281,59,6,659
59,281,60,2,661
59,281,61,12,673
59,281,62,4,677
59,281,63,6,683
59,281,64,8,691
59,281,65,10,701
59,281,66,8,709
59,281,67,10,719
59,281,68,8,727
59,281,69,6,733
59,281,70,6,739
59,281,71,4,743
59,281,72,8,751
59,281,73,6,757
59,281,74,4,761
59,281,75,8,769
59,281,76,4,773
59,281,77,14,787
59,281,78,10,797
59,281,79,12,809
59,281,80,2,811
59,281,81,10,821
59,281,82,2,823
59,281,83,4,827
59,281,84,2,829
59,281,85,10,839
59,281,86,14,853
59,281,87,4,857
59,281,88,2,859
59,281,89,4,863
59,281,90,14,877
59,281,91,4,881
59,281,92,2,883
59,281,93,4,887
59,281,94,20,907
59,281,95,4,911
59,281,96,8,919
59,281,97,10,929
59,281,98,8,937
59,281,99,4,941
60,283,0,10,293
60,283,1,14,307
60,283,2,4,311
60,283,3,2,313
60,283,4,4,317
60,283,5,14,331
60,283,6,6,337
60,283,7,10,347
60,283,8,2,349
60,283,9,4,353
60,283,10,6,359
60,283,11,8,367
60,283,12,6,373
60,283,13,6,379
60,283,14,4,383
60,283,15,6,389
60,283,16,8,397
60,283,17,4,401
60,283,18,8,409
60,283,19,10,419
60,283,20,2,421
60,283,21,10,431
60,283,22,2,433
60,283,23,6,439
60,283,24,4,443
60,283,25,6,449
60,283,26,8,457
60,283,27,4,461
60,283,28,2,463
60,283,29,4,467
60,283,30,12,479
60,283,31,8,487
60,283,32,4,491
60,283,33,8,499
60,283,34,4,503
60,283,35,6,509
60,283,36,12,521
60,283,37,2,523
60,283,38,18,541
60,283,39,6,547
60,283,40,10,557
60,283,41,6,563
60,283,42,6,569
60,283,43,2,571
60,283,44,6,577
60,283,45,10,587
60,283,46,6,593
60,283,47,6,599
60,283,48,2,601
60,283,49,6,607
60,283,50,6,613
60,283,51,4,617
60,283,52,2,619
60,283,53,12,631
60,283,54,10,641
60,283,55,2,643
60,283,56,4,647
60,283,57,6,653
60,283,58,6,659
60,283,59,2,661
60,283,60,12,673
60,283,61,4,677
60,283,62,6,683
60,283,63,8,691
60,283,64,10,701
60,283,65,8,709
60,283,66,10,719
60,283,67,8,727
60,283,68,6,733
60,283,69,6,739
60,283,70,4,743
60,283,71,8,751
60,283,72,6,757
60,283,73,4,761
60,283,74,8,769
60,283,75,4,773
60,283,76,14,787
60,283,77,10,797
60,283,78,12,809
60,283,79,2,811
60,283,80,10,821
60,283,81,2,823
60,283,82,4,827
60,283,83,2,829
60,283,84,10,839
60,283,85,14,853
60,283,86,4,857
60,283,87,2,859
60,283,88,4,863
60,283,89,14,877
60,283,90,4,881
60,283,91,2,883
60,283,92,4,887
60,283,93,20,907
60,283,94,4,911
60,283,95,8,919
60,283,96,10,929
60,283,97,8,937
60,283,98,4,941
60,283,99,6,947
61,293,0,14,307
61,293,1,4,311
61,293,2,2,313
61,293,3,4,317
61,293,4,14,331
61,293,5,6,337
61,293,6,10,347
61,293,7,2,349
61,293,8,4,353
61,293,9,6,359
61,293,10,8,367
61,293,11,6,373
61,293,12,6,379
61,293,13,4,383
61,293,14,6,389
61,293,15,8,397
61,293,16,4,401
61,293,17,8,409
61,293,18,10,419
61,293,19,2,421
61,293,20,10,431
61,293,21,2,433
61,293,22,6,439
61,293,23,4,443
61,293,24,6,449
61,293,25,8,457
61,293,26,4,461
61,293,27,2,463
61,293,28,4,467
61,293,29,12,479
61,293,30,8,487
61,293,31,4,491
61,293,32,8,499
61,293,33,4,503
61,293,34,6,509
61,293,35,12,521
61,293,36,2,523
61,293,37,18,541
61,293,38,6,547
61,293,39,10,557
61,293,40,6,563
61,293,41,6,569
61,293,42,2,571
61,293,43,6,577
61,293,44,10,587
61,293,45,6,593
61,293,46,6,599
61,293,47,2,601
61,293,48,6,607
61,293,49,6,613
61,293,50,4,617
61,293,51,2,619
61,293,52,12,631
61,293,53,10,641
61,293,54,2,643
61,293,55,4,647
61,293,56,6,653
61,293,57,6,659
61,293,58,2,661
61,293,59,12,673
61,293,60,4,677
61,293,61,6,683
61,293,62,8,691
61,293,63,10,701
61,293,64,8,709
61,293,65,10,719
61,293,66,8,727
61,293,67,6,733
61,293,68,6,739
61,293,69,4,743
61,293,70,8,751
61,293,71,6,757
61,293,72,4,761
61,293,73,8,769
61,293,74,4,773
61,293,75,14,787
61,293,76,10,797
61,293,77,12,809
61,293,78,2,811
61,293,79,10,821
61,293,80,2,823
61,293,81,4,827
61,293,82,2,829
61,293,83,10,839
61,293,84,14,853
61,293,85,4,857
61,293,86,2,859
61,293,87,4,863
61,293,88,14,877
61,293,89,4,881
61,293,90,2,883
61,293,91,4,887
61,293,92,20,907
61,293,93,4,911
61,293,94,8,919
61,293,95,10,929
61,293,96,8,937
61,293,97,4,941
61,293,98,6,947
61,293,99,6,953
62,307,0,4,311
62,307,1,2,313
62,307,2,4,317
62,307,3,14,331
62,307,4,6,337
62,307,5,10,347
62,307,6,2,349
62,307,7,4,353
62,307,8,6,359
62,307,9,8,367
62,307,10,6,373
62,307,11,6,379
62,307,12,4,383
62,307,13,6,389
62,307,14,8,397
62,307,15,4,401
62,307,16,8,409
62,307,17,10,419
62,307,18,2,421
62,307,19,10,431
62,307,20,2,433
62,307,21,6,439
62,307,22,4,443
62,307,23,6,449
62,307,24,8,457
62,307,25,4,461
62,307,26,2,463
62,307,27,4,467
62,307,28,12,479
62,307,29,8,487
62,307,30,4,491
62,307,31,8,499
62,307,32,4,503
62,307,33,6,509
62,307,34,12,521
62,307,35,2,523
62,307,36,18,541
62,307,37,6,547
62,307,38,10,557
62,307,39,6,563
62,307,40,6,569
62,307,41,2,571
62,307,42,6,577
62,307,43,10,587
62,307,44,6,593
62,307,45,6,599
62,307,46,2,601
62,307,47,6,607
62,307,48,6,613
62,307,49,4,617
62,307,50,2,619
62,307,51,12,631
62,307,52,10,641
62,307,53,2,643
62,307,54,4,647
62,307,55,6,653
62,307,56,6,659
62,307,57,2,661
62,307,58,12,673
62,307,59,4,677
62,307,60,6,683
62,307,61,8,691
62,307,62,10,701
62,307,63,8,709
62,307,64,10,719
62,307,65,8,727
62,307,66,6,733
62,307,67,6,739
62,307,68,4,743
62,307,69,8,751
62,307,70,6,757
62,307,71,4,761
62,307,72,8,769
62,307,73,4,773
62,307,74,14,787
62,307,75,10,797
62,307,76,12,809
62,307,77,2,811
62,307,78,10,821
62,307,79,2,823
62,307,80,4,827
62,307,81,2,829
62,307,82,10,839
62,307,83,14,853
62,307,84,4,857
62,307,85,2,859
62,307,86,4,863
62,307,87,14,877
62,307,88,4,881
62,307,89,2,883
62,307,90,4,887
62,307,91,20,907
62,307,92,4,911
62,307,93,8,919
62,307,94,10,929
62,307,95,8,937
62,307,96,4,941
62,307,97,6,947
62,307,98,6,953
62,307,99,14,967
63,311,0,2,313
63,311,1,4,317
63,311,2,14,331
63,311,3,6,337
63,311,4,10,347
63,311,5,2,349
63,311,6,4,353
63,311,7,6,359
63,311,8,8,367
63,311,9,6,373
63,311,10,6,379
63,311,11,4,383
63,311,12,6,389
63,311,13,8,397
63,311,14,4,401
63,311,15,8,409
63,311,16,10,419
63,311,17,2,421
63,311,18,10,431
63,311,19,2,433
63,311,20,6,439
63,311,21,4,443
63,311,22,6,449
63,311,23,8,457
63,311,24,4,461
63,311,25,2,463
63,311,26,4,467
63,311,27,12,479
63,311,28,8,487
63,311,29,4,491
63,311,30,8,499
63,311,31,4,503
63,311,32,6,509
63,311,33,12,521
63,311,34,2,523
63,311,35,18,541
63,311,36,6,547
63,311,37,10,557
63,311,38,6,563
63,311,39,6,569
63,311,40,2,571
63,311,41,6,577
63,311,42,10,587
63,311,43,6,593
63,311,44,6,599
63,311,45,2,601
63,311,46,6,607
63,311,47,6,613
63,311,48,4,617
63,311,49,2,619
63,311,50,12,631
63,311,51,10,641
63,311,52,2,643
63,311,53,4,647
63,311,54,6,653
63,311,55,6,659
63,311,56,2,661
63,311,57,12,673
63,311,58,4,677
63,311,59,6,683
63,311,60,8,691
63,311,61,10,701
63,311,62,8,709
63,311,63,10,719
63,311,64,8,727
63,311,65,6,733
63,311,66,6,739
63,311,67,4,743
63,311,68,8,751
63,311,69,6,757
63,311,70,4,761
63,311,71,8,769
63,311,72,4,773
63,311,73,14,787
63,311,74,10,797
63,311,75,12,809
63,311,76,2,811
63,311,77,10,821
63,311,78,2,823
63,311,79,4,827
63,311,80,2,829
63,311,81,10,839
63,311,82,14,853
63,311,83,4,857
63,311,84,2,859
63,311,85,4,863
63,311,86,14,877
63,311,87,4,881
63,311,88,2,883
63,311,89,4,887
63,311,90,20,907
63,311,91,4,911
63,311,92,8,919
63,311,93,10,929
63,311,94,8,937
63,311,95,4,941
63,311,96,6,947
63,311,97,6,953
63,311,98,14,967
63,311,99,4,971
64,313,0,4,317
64,313,1,14,331
64,313,2,6,337
64,313,3,10,347
64,313,4,2,349
64,313,5,4,353
64,313,6,6,359
64,313,7,8,367
64,313,8,6,373
64,313,9,6,379
64,313,10,4,383
64,313,11,6,389
64,313,12,8,397
64,313,13,4,401
64,313,14,8,409
64,313,15,10,419
64,313,16,2,421
64,313,17,10,431
64,313,18,2,433
64,313,19,6,439
64,313,20,4,443
64,313,21,6,449
64,313,22,8,457
64,313,23,4,461
64,313,24,2,463
64,313,25,4,467
64,313,26,12,479
64,313,27,8,487
64,313,28,4,491
64,313,29,8,499
64,313,30,4,503
64,313,31,6,509
64,313,32,12,521
64,313,33,2,523
64,313,34,18,541
64,313,35,6,547
64,313,36,10,557
64,313,37,6,563
64,313,38,6,569
64,313,39,2,571
64,313,40,6,577
64,313,41,10,587
64,313,42,6,593
64,313,43,6,599
64,313,44,2,601
64,313,45,6,607
64,313,46,6,613
64,313,47,4,617
64,313,48,2,619
64,313,49,12,631
64,313,50,10,641
64,313,51,2,643
64,313,52,4,647
64,313,53,6,653
64,313,54,6,659
64,313,55,2,661
64,313,56,12,673
64,313,57,4,677
64,313,58,6,683
64,313,59,8,691
64,313,60,10,701
64,313,61,8,709
64,313,62,10,719
64,313,63,8,727
64,313,64,6,733
64,313,65,6,739
64,313,66,4,743
64,313,67,8,751
64,313,68,6,757
64,313,69,4,761
64,313,70,8,769
64,313,71,4,773
64,313,72,14,787
64,313,73,10,797
64,313,74,12,809
64,313,75,2,811
64,313,76,10,821
64,313,77,2,823
64,313,78,4,827
64,313,79,2,829
64,313,80,10,839
64,313,81,14,853
64,313,82,4,857
64,313,83,2,859
64,313,84,4,863
64,313,85,14,877
64,313,86,4,881
64,313,87,2,883
64,313,88,4,887
64,313,89,20,907
64,313,90,4,911
64,313,91,8,919
64,313,92,10,929
64,313,93,8,937
64,313,94,4,941
64,313,95,6,947
64,313,96,6,953
64,313,97,14,967
64,313,98,4,971
64,313,99,6,977
65,317,0,14,331
65,317,1,6,337
65,317,2,10,347
65,317,3,2,349
65,317,4,4,353
65,317,5,6,359
65,317,6,8,367
65,317,7,6,373
65,317,8,6,379
65,317,9,4,383
65,317,10,6,389
65,317,11,8,397
65,317,12,4,401
65,317,13,8,409
65,317,14,10,419
65,317,15,2,421
65,317,16,10,431
65,317,17,2,433
65,317,18,6,439
65,317,19,4,443
65,317,20,6,449
65,317,21,8,457
65,317,22,4,461
65,317,23,2,463
65,317,24,4,467
65,317,25,12,479
65,317,26,8,487
65,317,27,4,491
65,317,28,8,499
65,317,29,4,503
65,317,30,6,509
65,317,31,12,521
65,317,32,2,523
65,317,33,18,541
65,317,34,6,547
65,317,35,10,557
65,317,36,6,563
65,317,37,6,569
65,317,38,2,571
65,317,39,6,577
65,317,40,10,587
65,317,41,6,593
65,317,42,6,599
65,317,43,2,601
65,317,44,6,607
65,317,45,6,613
65,317,46,4,617
65,317,47,2,619
65,317,48,12,631
65,317,49,10,641
65,317,50,2,643
65,317,51,4,647
65,317,52,6,653
65,317,53,6,659
65,317,54,2,661
65,317,55,12,673
65,317,56,4,677
65,317,57,6,683
65,317,58,8,691
65,317,59,10,701
65,317,60,8,709
65,317,61,10,719
65,317,62,8,727
65,317,63,6,733
65,317,64,6,739
65,317,65,4,743
65,317,66,8,751
65,317,67,6,757
65,317,68,4,761
65,317,69,8,769
65,317,70,4,773
65,317,71,14,787
65,317,72,10,797
65,317,73,12,809
65,317,74,2,811
65,317,75,10,821
65,317,76,2,823
65,317,77,4,827
65,317,78,2,829
65,317,79,10,839
65,317,80,14,853
65,317,81,4,857
65,317,82,2,859
65,317,83,4,863
65,317,84,14,877
65,317,85,4,881
65,317,86,2,883
65,317,87,4,887
65,317,88,20,907
65,317,89,4,911
65,317,90,8,919
65,317,91,10,929
65,317,92,8,937
65,317,93,4,941
65,317,94,6,947
65,317,95,6,953
65,317,96,14,967
65,317,97,4,971
65,317,98,6,977
65,317,99,6,983
66,331,0,6,337
66,331,1,10,347
66,331,2,2,349
66,331,3,4,353
66,331,4,6,359
66,331,5,8,367
66,331,6,6,373
66,331,7,6,379
66,331,8,4,383
66,331,9,6,389
66,331,10,8,397
66,331,11,4,401
66,331,12,8,409
66,331,13,10,419
66,331,14,2,421
66,331,15,10,431
66,331,16,2,433
66,331,17,6,439
66,331,18,4,443
66,331,19,6,449
66,331,20,8,457
66,331,21,4,461
66,331,22,2,463
66,331,23,4,467
66,331,24,12,479
66,331,25,8,487
66,331,26,4,491
66,331,27,8,499
66,331,28,4,503
66,331,29,6,509
66,331,30,12,521
66,331,31,2,523
66,331,32,18,541
66,331,33,6,547
66,331,34,10,557
66,331,35,6,563
66,331,36,6,569
66,331,37,2,571
66,331,38,6,577
66,331,39,10,587
66,331,40,6,593
66,331,41,6,599
66,331,42,2,601
66,331,43,6,607
66,331,44,6,613
66,331,45,4,617
66,331,46,2,619
66,331,47,12,631
66,331,48,10,641
66,331,49,2,643
66,331,50,4,647
66,331,51,6,653
66,331,52,6,659
66,331,53,2,661
66,331,54,12,673
66,331,55,4,677
66,331,56,6,683
66,331,57,8,691
66,331,58,10,701
66,331,59,8,709
66,331,60,10,719
66,331,61,8,727
66,331,62,6,733
66,331,63,6,739
66,331,64,4,743
66,331,65,8,751
66,331,66,6,757
66,331,67,4,761
66,331,68,8,769
66,331,69,4,773
66,331,70,14,787
66,331,71,10,797
66,331,72,12,809
66,331,73,2,811
66,331,74,10,821
66,331,75,2,823
66,331,76,4,827
66,331,77,2,829
66,331,78,10,839
66,331,79,14,853
66,331,80,4,857
66,331,81,2,859
66,331,82,4,863
66,331,83,14,877
66,331,84,4,881
66,331,85,2,883
66,331,86,4,887
66,331,87,20,907
66,331,88,4,911
66,331,89,8,919
66,331,90,10,929
66,331,91,8,937
66,331,92,4,941
66,331,93,6,947
66,331,94,6,953
66,331,95,14,967
66,331,96,4,971
66,331,97,6,977
66,331,98,6,983
66,331,99,8,991
67,337,0,10,347
67,337,1,2,349
67,337,2,4,353
67,337,3,6,359
67,337,4,8,367
67,337,5,6,373
67,337,6,6,379
67,337,7,4,383
67,337,8,6,389
67,337,9,8,397
67,337,10,4,401
67,337,11,8,409
67,337,12,10,419
67,337,13,2,421
67,337,14,10,431
67,337,15,2,433
67,337,16,6,439
67,337,17,4,443
67,337,18,6,449
67,337,19,8,457
67,337,20,4,461
67,337,21,2,463
67,337,22,4,467
67,337,23,12,479
67,337,24,8,487
67,337,25,4,491
67,337,26,8,499
67,337,27,4,503
67,337,28,6,509
67,337,29,12,521
67,337,30,2,523
67,337,31,18,541
67,337,32,6,547
67,337,33,10,557
67,337,34,6,563
67,337,35,6,569
67,337,36,2,571
67,337,37,6,577
67,337,38,10,587
67,337,39,6,593
67,337,40,6,599
67,337,41,2,601
67,337,42,6,607
67,337,43,6,613
67,337,44,4,617
67,337,45,2,619
67,337,46,12,631
67,337,47,10,641
67,337,48,2,643
67,337,49,4,647
67,337,50,6,653
67,337,51,6,659
67,337,52,2,661
67,337,53,12,673
67,337,54,4,677
67,337,55,6,683
67,337,56,8,691
67,337,57,10,701
67,337,58,8,709
67,337,59,10,719
67,337,60,8,727
67,337,61,6,733
67,337,62,6,739
67,337,63,4,743
67,337,64,8,751
67,337,65,6,757
67,337,66,4,761
67,337,67,8,769
67,337,68,4,773
67,337,69,14,787
67,337,70,10,797
67,337,71,12,809
67,337,72,2,811
67,337,73,10,821
67,337,74,2,823
67,337,75,4,827
67,337,76,2,829
67,337,77,10,839
67,337,78,14,853
67,337,79,4,857
67,337,80,2,859
67,337,81,4,863
67,337,82,14,877
67,337,83,4,881
67,337,84,2,883
67,337,85,4,887
67,337,86,20,907
67,337,87,4,911
67,337,88,8,919
67,337,89,10,929
67,337,90,8,937
67,337,91,4,941
67,337,92,6,947
67,337,93,6,953
67,337,94,14,967
67,337,95,4,971
67,337,96,6,977
67,337,97,6,983
67,337,98,8,991
67,337,99,6,997
68,347,0,2,349
68,347,1,4,353
68,347,2,6,359
68,347,3,8,367
68,347,4,6,373
68,347,5,6,379
68,347,6,4,383
68,347,7,6,389
68,347,8,8,397
68,347,9,4,401
68,347,10,8,409
68,347,11,10,419
68,347,12,2,421
68,347,13,10,431
68,347,14,2,433
68,347,15,6,439
68,347,16,4,443
68,347,17,6,449
68,347,18,8,457
68,347,19,4,461
68,347,20,2,463
68,347,21,4,467
68,347,22,12,479
68,347,23,8,487
68,347,24,4,491
68,347,25,8,499
68,347,26,4,503
68,347,27,6,509
68,347,28,12,521
68,347,29,2,523
68,347,30,18,541
68,347,31,6,547
68,347,32,10,557
68,347,33,6,563
68,347,34,6,569
68,347,35,2,571
68,347,36,6,577
68,347,37,10,587
68,347,38,6,593
68,347,39,6,599
68,347,40,2,601
68,347,41,6,607
68,347,42,6,613
68,347,43,4,617
68,347,44,2,619
68,347,45,12,631
68,347,46,10,641
68,347,47,2,643
68,347,48,4,647
68,347,49,6,653
68,347,50,6,659
68,347,51,2,661
68,347,52,12,673
68,347,53,4,677
68,347,54,6,683
68,347,55,8,691
68,347,56,10,701
68,347,57,8,709
68,347,58,10,719
68,347,59,8,727
68,347,60,6,733
68,347,61,6,739
68,347,62,4,743
68,347,63,8,751
68,347,64,6,757
68,347,65,4,761
68,347,66,8,769
68,347,67,4,773
68,347,68,14,787
68,347,69,10,797
68,347,70,12,809
68,347,71,2,811
68,347,72,10,821
68,347,73,2,823
68,347,74,4,827
68,347,75,2,829
68,347,76,10,839
68,347,77,14,853
68,347,78,4,857
68,347,79,2,859
68,347,80,4,863
68,347,81,14,877
68,347,82,4,881
68,347,83,2,883
68,347,84,4,887
68,347,85,20,907
68,347,86,4,911
68,347,87,8,919
68,347,88,10,929
68,347,89,8,937
68,347,90,4,941
68,347,91,6,947
68,347,92,6,953
68,347,93,14,967
68,347,94,4,971
68,347,95,6,977
68,347,96,6,983
68,347,97,8,991
68,347,98,6,997
68,347,99,12,1009
69,349,0,4,353
69,349,1,6,359
69,349,2,8,367
69,349,3,6,373
69,349,4,6,379
69,349,5,4,383
69,349,6,6,389
69,349,7,8,397
69,349,8,4,401
69,349,9,8,409
69,349,10,10,419
69,349,11,2,421
69,349,12,10,431
69,349,13,2,433
69,349,14,6,439
69,349,15,4,443
69,349,16,6,449
69,349,17,8,457
69,349,18,4,461
69,349,19,2,463
69,349,20,4,467
69,349,21,12,479
69,349,22,8,487
69,349,23,4,491
69,349,24,8,499
69,349,25,4,503
69,349,26,6,509
69,349,27,12,521
69,349,28,2,523
69,349,29,18,541
69,349,30,6,547
69,349,31,10,557
69,349,32,6,563
69,349,33,6,569
69,349,34,2,571
69,349,35,6,577
69,349,36,10,587
69,349,37,6,593
69,349,38,6,599
69,349,39,2,601
69,349,40,6,607
69,349,41,6,613
69,349,42,4,617
69,349,43,2,619
69,349,44,12,631
69,349,45,10,641
69,349,46,2,643
69,349,47,4,647
69,349,48,6,653
69,349,49,6,659
69,349,50,2,661
69,349,51,12,673
69,349,52,4,677
69,349,53,6,683
69,349,54,8,691
69,349,55,10,701
69,349,56,8,709
69,349,57,10,719
69,349,58,8,727
69,349,59,6,733
69,349,60,6,739
69,349,61,4,743
69,349,62,8,751
69,349,63,6,757
69,349,64,4,761
69,349,65,8,769
69,349,66,4,773
69,349,67,14,787
69,349,68,10,797
69,349,69,12,809
69,349,70,2,811
69,349,71,10,821
69,349,72,2,823
69,349,73,4,827
69,349,74,2,829
69,349,75,10,839
69,349,76,14,853
69,349,77,4,857
69,349,78,2,859
69,349,79,4,863
69,349,80,14,877
69,349,81,4,881
69,349,82,2,883
69,349,83,4,887
69,349,84,20,907
69,349,85,4,911
69,349,86,8,919
69,349,87,10,929
69,349,88,8,937
69,349,89,4,941
69,349,90,6,947
69,349,91,6,953
69,349,92,14,967
69,349,93,4,971
69,349,94,6,977
69,349,95,6,983
69,349,96,8,991
69,349,97,6,997
69,349,98,12,1009
69,349,99,4,1013
70,353,0,6,359
70,353,1,8,367
70,353,2,6,373
70,353,3,6,379
70,353,4,4,383
70,353,5,6,389
70,353,6,8,397
70,353,7,4,401
70,353,8,8,409
70,353,9,10,419
70,353,10,2,421
70,353,11,10,431
70,353,12,2,433
70,353,13,6,439
70,353,14,4,443
70,353,15,6,449
70,353,16,8,457
70,353,17,4,461
70,353,18,2,463
70,353,19,4,467
70,353,20,12,479
70,353,21,8,487
70,353,22,4,491
70,353,23,8,499
70,353,24,4,503
70,353,25,6,509
70,353,26,12,521
70,353,27,2,523
70,353,28,18,541
70,353,29,6,547
70,353,30,10,557
70,353,31,6,563
70,353,32,6,569
70,353,33,2,571
70,353,34,6,577
70,353,35,10,587
70,353,36,6,593
70,353,37,6,599
70,353,38,2,601
70,353,39,6,607
70,353,40,6,613
70,353,41,4,617
70,353,42,2,619
70,353,43,12,631
70,353,44,10,641
70,353,45,2,643
70,353,46,4,647
70,353,47,6,653
70,353,48,6,659
70,353,49,2,661
70,353,50,12,673
70,353,51,4,677
70,353,52,6,683
70,353,53,8,691
70,353,54,10,701
70,353,55,8,709
70,353,56,10,719
70,353,57,8,727
70,353,58,6,733
70,353,59,6,739
